result_id,car_number,starting_grid_position,final_position,points,laps,time,fastest_lap,top_speed_of_fl,constructor_id_id,driver_id_id,race_id_id
14012,33,24,12,0,50,,00:00:00,0,182,275,570
27299,7,11,14,0,57,+57.806s,00:01:36.682,201.518,214,862,1147
14033,19,16,8,0,74,,00:00:00,0,63,178,571
14034,12,15,9,0,74,,00:00:00,0,1,200,571
14035,17,20,10,0,74,,00:00:00,0,58,197,571
14036,38,22,11,0,74,,00:00:00,0,63,280,571
14037,25,25,12,0,72,,00:00:00,0,64,243,571
14064,19,18,12,0,51,,00:00:00,0,63,178,572
14065,6,12,13,0,51,,00:00:00,0,32,255,572
14066,18,24,14,0,50,,00:00:00,0,63,239,572
14067,30,20,15,0,50,,00:00:00,0,56,224,572
14068,24,19,16,0,49,,00:00:00,0,64,229,572
14069,38,22,17,0,49,,00:00:00,0,63,280,572
14070,37,21,18,0,49,,00:00:00,0,25,284,572
14071,17,17,19,0,47,,00:00:00,0,58,197,572
13969,20,0,DNQ,0,0,,00:00:00,0,59,235,568
13970,13,0,DNQ,0,0,,00:00:00,0,63,242,568
13971,40,0,DNQ,0,0,,00:00:00,0,58,283,568
13972,33,0,DNQ,0,0,,00:00:00,0,182,275,568
13999,33,0,DNQ,0,0,,00:00:00,0,182,275,569
14000,38,0,DNQ,0,0,,00:00:00,0,63,280,569
14052,40,0,DNQ,0,0,,00:00:00,0,25,284,571
14090,10,2,9,0,79,,00:00:00,0,37,238,573
14091,28,14,10,0,79,,00:00:00,0,67,187,573
14092,16,13,11,0,79,,00:00:00,0,58,252,573
14093,6,15,12,0,79,,00:00:00,0,32,255,573
14094,22,16,13,0,79,,00:00:00,0,57,235,573
14095,9,3,14,0,79,,00:00:00,0,37,230,573
14096,18,22,15,0,78,,00:00:00,0,63,239,573
14097,19,20,16,0,78,,00:00:00,0,63,178,573
14098,7,19,17,0,78,,00:00:00,0,204,256,573
14099,17,18,18,0,77,,00:00:00,0,58,197,573
14100,38,21,19,0,77,,00:00:00,0,63,280,573
14101,25,23,20,0,75,,00:00:00,0,64,265,573
14115,2,14,7,0,58,,00:00:00,0,6,223,574
14116,19,18,8,0,58,,00:00:00,0,63,178,574
14117,30,15,9,0,57,,00:00:00,0,56,224,574
14118,17,16,10,0,57,,00:00:00,0,58,197,574
14119,18,24,11,0,57,,00:00:00,0,63,239,574
14120,25,22,12,0,57,,00:00:00,0,64,237,574
14121,24,21,13,0,54,,00:00:00,0,64,229,574
14122,21,23,14,0,54,,00:00:00,0,59,286,574
27300,14,13,15,0,57,+60.340s,00:01:37.906,198.999,117,4,1147
14137,4,13,2,6,72,,00:00:00,0,25,221,575
14138,11,2,3,4,72,,00:00:00,0,1,231,575
14139,19,20,4,3,72,,00:00:00,0,63,178,575
14140,2,7,5,2,72,,00:00:00,0,6,223,575
14141,6,16,6,1,72,,00:00:00,0,32,255,575
14142,26,11,7,0,72,,00:00:00,0,27,172,575
14143,24,22,8,0,72,,00:00:00,0,64,229,575
14144,18,24,9,0,70,,00:00:00,0,63,274,575
14145,17,15,10,0,69,,00:00:00,0,58,197,575
14146,51,10,11,0,66,,00:00:00,0,72,287,575
14168,28,16,7,0,52,,00:00:00,0,67,288,576
14169,6,18,8,0,52,,00:00:00,0,32,235,576
14170,9,12,9,0,52,,00:00:00,0,37,230,576
14171,22,21,10,0,52,,00:00:00,0,26,289,576
14172,3,9,11,0,52,,00:00:00,0,25,222,576
14173,16,14,12,0,51,,00:00:00,0,202,252,576
14174,23,19,13,0,51,,00:00:00,0,26,243,576
14175,2,13,14,0,50,,00:00:00,0,1,200,576
27301,30,17,16,0,57,+64.435s,00:01:37.38,200.073,215,859,1147
14108,39,0,DNQ,0,0,,00:00:00,0,25,285,573
14135,39,0,DNQ,0,0,,00:00:00,0,25,285,574
14161,54,0,DNQ,0,0,,00:00:00,0,74,245,575
14079,25,0,DNS,0,0,,00:00:00,0,64,265,572
14080,20,0,DNS,0,0,,00:00:00,0,59,232,572
14081,39,0,DNS,0,0,,00:00:00,0,25,285,572
14106,24,0,DNS,0,0,,00:00:00,0,64,229,573
14107,21,0,DNS,0,0,,00:00:00,0,59,278,573
14183,18,15,DSQ,0,6,,00:00:00,0,63,187,576
14195,21,11,11,0,39,,00:00:00,0,3,172,577
14196,22,20,12,0,39,,00:00:00,0,26,289,577
14197,30,21,13,0,39,,00:00:00,0,56,290,577
14198,23,23,14,0,39,,00:00:00,0,26,243,577
14199,5,16,15,0,38,,00:00:00,0,32,238,577
14215,28,18,8,0,77,,00:00:00,0,67,288,578
14216,16,19,9,0,77,,00:00:00,0,202,252,578
14217,5,8,10,0,77,,00:00:00,0,32,238,578
14218,34,25,11,0,76,,00:00:00,0,32,291,578
14219,6,21,12,0,76,,00:00:00,0,32,235,578
14220,33,22,13,0,76,,00:00:00,0,32,292,578
14221,31,20,14,0,76,,00:00:00,0,1,293,578
14222,14,24,15,0,76,,00:00:00,0,66,276,578
14223,11,9,16,0,71,,00:00:00,0,6,223,578
14224,27,6,17,0,70,,00:00:00,0,73,207,578
27302,18,19,17,0,57,+65.489s,00:01:38.064,198.678,117,840,1147
27303,5,18,18,0,57,+66.872s,00:01:38.006,198.795,216,864,1147
14238,7,15,3,2,28,,00:00:00,0,34,199,579
14239,17,10,4,1,28,,00:00:00,0,202,197,579
14240,9,5,5,1,28,,00:00:00,0,37,230,579
14241,10,24,6,0,27,,00:00:00,0,37,275,579
14242,21,18,7,0,27,,00:00:00,0,3,294,579
14243,18,6,8,0,26,,00:00:00,0,63,187,579
27304,87,20,10,1,57,+47.594s,00:01:37.303,200.232,210,860,1147
27305,81,1,1,25,56,1:30:55.026,00:01:35.52,205.439,1,857,1148
14268,3,7,7,0,74,,00:00:00,0,25,222,580
14269,6,14,8,0,74,,00:00:00,0,32,235,580
14270,7,10,9,0,73,,00:00:00,0,34,199,580
14294,1,8,7,0,69,,00:00:00,0,1,224,581
14295,8,2,8,0,69,,00:00:00,0,34,250,581
14296,14,20,9,0,68,,00:00:00,0,66,276,581
14297,18,18,10,0,68,,00:00:00,0,63,187,581
14298,28,21,11,0,67,,00:00:00,0,67,288,581
14299,30,24,12,0,67,,00:00:00,0,56,290,581
14234,30,0,DNQ,0,0,,00:00:00,0,56,290,578
14235,22,0,DNQ,0,0,,00:00:00,0,26,289,578
14280,21,0,DNQ,0,0,,00:00:00,0,3,172,580
14281,20,0,DNQ,0,0,,00:00:00,0,3,232,580
14282,23,0,DNQ,0,0,,00:00:00,0,75,289,580
14283,14,0,DNQ,0,0,,00:00:00,0,66,276,580
14284,31,0,DNQ,0,0,,00:00:00,0,57,295,580
14285,25,0,DNQ,0,0,,00:00:00,0,64,297,580
14286,10,0,DNQ,0,0,,00:00:00,0,37,275,580
14287,30,0,DNQ,0,0,,00:00:00,0,56,290,580
14184,17,1,DNS,0,0,,00:00:00,0,202,197,576
14261,1,26,DNS,0,0,,00:00:00,0,1,224,579
14317,23,17,6,1,79,,00:00:00,0,75,294,582
14318,3,8,7,0,79,,00:00:00,0,25,222,582
14319,1,11,8,0,79,,00:00:00,0,1,224,582
14320,5,9,9,0,79,,00:00:00,0,32,238,582
14321,32,21,10,0,78,,00:00:00,0,64,297,582
14322,26,19,11,0,78,,00:00:00,0,64,178,582
14323,4,2,12,0,78,,00:00:00,0,25,221,582
14324,14,23,13,0,78,,00:00:00,0,66,276,582
14325,20,22,14,0,78,,00:00:00,0,3,282,582
14326,6,18,15,0,77,,00:00:00,0,32,235,582
14327,18,10,16,0,77,,00:00:00,0,63,187,582
14328,30,25,17,0,74,,00:00:00,0,56,290,582
14341,7,5,4,3,74,,00:00:00,0,34,199,583
14342,8,9,5,2,74,,00:00:00,0,34,250,583
14343,16,12,6,1,74,,00:00:00,0,202,252,583
14344,23,7,7,0,74,,00:00:00,0,75,294,583
14345,28,18,8,0,74,,00:00:00,0,67,288,583
14346,4,13,9,0,73,,00:00:00,0,25,221,583
14347,31,22,10,0,71,,00:00:00,0,57,298,583
14348,30,24,11,0,71,,00:00:00,0,56,290,583
14349,20,19,12,0,70,,00:00:00,0,3,251,583
14350,22,17,13,0,70,,00:00:00,0,75,178,583
14351,10,23,14,0,70,,00:00:00,0,37,275,583
14352,5,16,15,0,69,,00:00:00,0,32,238,583
14353,3,4,16,0,67,,00:00:00,0,25,222,583
14375,18,14,13,0,53,,00:00:00,0,63,187,584
14376,7,11,14,0,53,,00:00:00,0,34,199,584
14377,31,22,15,0,53,,00:00:00,0,57,298,584
14378,22,20,16,0,53,,00:00:00,0,75,178,584
14379,14,25,17,0,52,,00:00:00,0,66,276,584
14380,10,26,18,0,50,,00:00:00,0,37,275,584
14390,8,2,2,6,55,,00:00:00,0,34,250,585
14391,3,6,3,4,55,,00:00:00,0,25,222,585
14392,24,9,4,3,55,,00:00:00,0,64,231,585
14393,28,15,5,2,55,,00:00:00,0,37,288,585
14394,9,5,6,1,55,,00:00:00,0,37,230,585
14395,2,10,7,0,55,,00:00:00,0,1,200,585
14396,12,3,8,0,54,,00:00:00,0,6,182,585
14397,4,17,9,0,54,,00:00:00,0,25,221,585
14398,22,28,10,0,54,,00:00:00,0,75,178,585
14399,18,18,11,0,54,,00:00:00,0,63,187,585
14400,27,12,12,0,54,,00:00:00,0,73,207,585
14401,11,4,13,0,54,,00:00:00,0,6,223,585
14402,17,11,14,0,53,,00:00:00,0,202,197,585
14403,23,13,15,0,53,,00:00:00,0,75,294,585
14404,15,21,16,0,53,,00:00:00,0,32,205,585
14405,32,26,17,0,51,,00:00:00,0,76,300,585
14406,19,23,18,0,50,,00:00:00,0,63,301,585
14407,30,24,19,0,50,,00:00:00,0,56,290,585
14362,35,0,DNS,0,0,,00:00:00,0,74,299,583
14388,20,24,DNS,0,0,,00:00:00,0,3,296,584
14425,4,4,9,0,13,,00:00:00,0,25,221,586
14426,27,13,10,0,12,,00:00:00,0,73,207,586
14450,3,10,8,0,28,,00:00:00,0,25,222,587
14451,1,3,9,0,28,,00:00:00,0,1,224,587
14452,18,18,10,0,28,,00:00:00,0,63,187,587
14453,4,7,11,0,28,,00:00:00,0,25,221,587
14454,31,23,12,0,28,,00:00:00,0,57,278,587
14455,25,17,13,0,28,,00:00:00,0,64,239,587
14456,7,11,14,0,28,,00:00:00,0,34,199,587
14457,23,16,15,0,28,,00:00:00,0,75,294,587
14458,22,25,16,0,27,,00:00:00,0,75,243,587
14459,29,21,17,0,26,,00:00:00,0,37,275,587
27306,4,3,2,18,56,+9.748s,00:01:35.454,205.581,1,846,1148
14479,4,12,7,0,51,,00:00:00,0,25,221,588
14480,3,4,8,0,51,,00:00:00,0,25,222,588
14481,34,17,9,0,51,,00:00:00,0,64,229,588
14482,25,21,10,0,50,,00:00:00,0,64,239,588
14483,30,26,11,0,48,,00:00:00,0,56,232,588
14484,32,19,12,0,48,,00:00:00,0,57,278,588
14485,6,25,13,0,46,,00:00:00,0,32,302,588
14486,20,22,14,0,46,,00:00:00,0,3,254,588
14508,10,13,8,0,58,,00:00:00,0,37,233,589
14509,28,12,9,0,57,,00:00:00,0,67,187,589
14510,30,23,10,0,55,,00:00:00,0,56,290,589
27307,63,2,3,15,56,+11.097s,00:01:35.816,204.805,131,847,1148
27308,1,4,4,12,56,+16.656s,00:01:35.488,205.508,9,830,1148
14531,7,6,7,0,52,,00:00:00,0,34,199,590
14415,31,0,DNQ,0,0,,00:00:00,0,57,295,585
14416,35,0,DNQ,0,0,,00:00:00,0,74,299,585
14442,35,0,DNQ,0,0,,00:00:00,0,74,245,586
14471,35,0,DNQ,0,0,,00:00:00,0,74,245,587
14472,30,0,DNQ,0,0,,00:00:00,0,56,290,587
14499,31,0,DNQ,0,0,,00:00:00,0,57,295,588
14500,35,0,DNQ,0,0,,00:00:00,0,74,245,588
14469,28,20,DNS,0,0,,00:00:00,0,37,288,587
14470,6,22,DNS,0,0,,00:00:00,0,32,205,587
14515,11,11,DNS,0,0,,00:00:00,0,6,223,589
14523,21,21,DNS,0,0,,00:00:00,0,3,172,589
